"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RLUCUUS",199004,1.027,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199005,1.044,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199006,1.077,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199007,1.089,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199008,1.198,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199009,1.297,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199010,1.354,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199011,1.351,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199012,1.335,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199013,1.149,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199101,1.246,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199102,1.137,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199103,1.047,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199104,1.062,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199105,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199106,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199107,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199108,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199109,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199110,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199111,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199112,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199113,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199201,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199202,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199203,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199204,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199205,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199206,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199207,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199208,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199209,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199210,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199211,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199212,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199213,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199301,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199302,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199303,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199304,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199305,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199306,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199307,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199308,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199309,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199310,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199311,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199312,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199313,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199401,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199402,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199403,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199404,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199405,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199406,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199407,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199408,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199409,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199410,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199411,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199412,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199413,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199501,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199502,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199503,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199504,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199505,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199506,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199507,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199508,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199509,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199510,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199511,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199512,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199513,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199601,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199602,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199603,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199604,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199605,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199606,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199607,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199608,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199609,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199610,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199611,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199612,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199613,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199701,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199702,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199703,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199704,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199705,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199706,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199707,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199708,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199709,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199710,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199711,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199712,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199713,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199801,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199802,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199803,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199804,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199805,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199806,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199807,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199808,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199809,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199810,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199811,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199812,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199813,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199901,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199902,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199903,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199904,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199905,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199906,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199907,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199908,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199909,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199910,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199911,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199912,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",199913,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200001,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200002,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200003,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200004,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200005,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200006,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200007,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200008,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200009,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200010,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200011,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200012,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200013,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS",200101,9999999.999999,1,"Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
